table_name,Statistic,Year,Sex,Age.Group,value
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,30 - 34 years,21.4
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,35 - 39 years,24
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,40 - 44 years,22.4
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,45 - 49 years,20.9
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,50 - 54 years,28.2
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,55 - 59 years,24.5
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,60 - 64 years,26
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,65 - 69 years,26.9
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,70 - 74 years,24.9
alcohol,Persons who have not drank in a month or longer,2021,Both sexes,75 years and over,28
alcohol,Persons who have not drank in a month or longer,2021,Male,All ages,23.2
alcohol,Persons who have not drank in a month or longer,2021,Male,15 - 19 years,15.3
alcohol,Persons who have not drank in a month or longer,2021,Male,20 - 24 years,18.5
alcohol,Persons who have not drank in a month or longer,2021,Male,25 - 29 years,19.1
alcohol,Persons who have not drank in a month or longer,2021,Male,30 - 34 years,21.1
alcohol,Persons who have not drank in a month or longer,2021,Male,35 - 39 years,20.5
alcohol,Persons who have not drank in a month or longer,2021,Male,40 - 44 years,24.9
alcohol,Persons who have not drank in a month or longer,2021,Male,45 - 49 years,22.9
alcohol,Persons who have not drank in a month or longer,2021,Male,50 - 54 years,27.3
alcohol,Persons who have not drank in a month or longer,2021,Male,55 - 59 years,24.3
alcohol,Persons who have not drank in a month or longer,2021,Male,60 - 64 years,26.8
alcohol,Persons who have not drank in a month or longer,2021,Male,65 - 69 years,30.9
alcohol,Persons who have not drank in a month or longer,2021,Male,70 - 74 years,26.7
alcohol,Persons who have not drank in a month or longer,2021,Male,75 years and over,28.3
alcohol,Persons who have not drank in a month or longer,2021,Female,All ages,23.7
alcohol,Persons who have not drank in a month or longer,2021,Female,15 - 19 years,25.5
alcohol,Persons who have not drank in a month or longer,2021,Female,20 - 24 years,18.5
alcohol,Persons who have not drank in a month or longer,2021,Female,25 - 29 years,23.3
alcohol,Persons who have not drank in a month or longer,2021,Female,30 - 34 years,21.7
alcohol,Persons who have not drank in a month or longer,2021,Female,35 - 39 years,27.3
alcohol,Persons who have not drank in a month or longer,2021,Female,40 - 44 years,20
alcohol,Persons who have not drank in a month or longer,2021,Female,45 - 49 years,18.9
alcohol,Persons who have not drank in a month or longer,2021,Female,50 - 54 years,29
alcohol,Persons who have not drank in a month or longer,2021,Female,55 - 59 years,24.6
alcohol,Persons who have not drank in a month or longer,2021,Female,60 - 64 years,25.2
alcohol,Persons who have not drank in a month or longer,2021,Female,65 - 69 years,24
alcohol,Persons who have not drank in a month or longer,2021,Female,70 - 74 years,23.4
alcohol,Persons who have not drank in a month or longer,2021,Female,75 years and over,27.7
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,All ages,20.4
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,15 - 19 years,16.1
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,20 - 24 years,15.5
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,25 - 29 years,19.3
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,30 - 34 years,20.4
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,35 - 39 years,25.5
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,40 - 44 years,20.8
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,45 - 49 years,22.3
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,50 - 54 years,23.8
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,55 - 59 years,19.4
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,60 - 64 years,19
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,65 - 69 years,18
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,70 - 74 years,24.9
alcohol,Persons who have not drank in a month or longer,2022,Both sexes,75 years and over,19.2
alcohol,Persons who have not drank in a month or longer,2022,Male,All ages,19.7
alcohol,Persons who have not drank in a month or longer,2022,Male,15 - 19 years,11.6
alcohol,Persons who have not drank in a month or longer,2022,Male,20 - 24 years,16.2
alcohol,Persons who have not drank in a month or longer,2022,Male,25 - 29 years,18.4
alcohol,Persons who have not drank in a month or longer,2022,Male,30 - 34 years,18.1
alcohol,Persons who have not drank in a month or longer,2022,Male,35 - 39 years,26.3
alcohol,Persons who have not drank in a month or longer,2022,Male,40 - 44 years,21.6
alcohol,Persons who have not drank in a month or longer,2022,Male,45 - 49 years,24.4
alcohol,Persons who have not drank in a month or longer,2022,Male,50 - 54 years,27
alcohol,Persons who have not drank in a month or longer,2022,Male,55 - 59 years,14.2
alcohol,Persons who have not drank in a month or longer,2022,Male,60 - 64 years,17
alcohol,Persons who have not drank in a month or longer,2022,Male,65 - 69 years,19.4
alcohol,Persons who have not drank in a month or longer,2022,Male,70 - 74 years,20.3
alcohol,Persons who have not drank in a month or longer,2022,Male,75 years and over,18.2
alcohol,Persons who have not drank in a month or longer,2022,Female,All ages,21.2
alcohol,Persons who have not drank in a month or longer,2022,Female,15 - 19 years,21.3
alcohol,Persons who have not drank in a month or longer,2022,Female,20 - 24 years,14.8
alcohol,Persons who have not drank in a month or longer,2022,Female,25 - 29 years,20.2
alcohol,Persons who have not drank in a month or longer,2022,Female,30 - 34 years,22.8
alcohol,Persons who have not drank in a month or longer,2022,Female,35 - 39 years,25
alcohol,Persons who have not drank in a month or longer,2022,Female,40 - 44 years,19.9
alcohol,Persons who have not drank in a month or longer,2022,Female,45 - 49 years,20.6
alcohol,Persons who have not drank in a month or longer,2022,Female,50 - 54 years,20.3
alcohol,Persons who have not drank in a month or longer,2022,Female,55 - 59 years,24.9
alcohol,Persons who have not drank in a month or longer,2022,Female,60 - 64 years,20.9
alcohol,Persons who have not drank in a month or longer,2022,Female,65 - 69 years,16.6
alcohol,Persons who have not drank in a month or longer,2022,Female,70 - 74 years,28.6
alcohol,Persons who have not drank in a month or longer,2022,Female,75 years and over,20.3
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,All ages,20
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,15 - 19 years,15.1
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,20 - 24 years,17
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,25 - 29 years,18.9
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,30 - 34 years,21.9
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,35 - 39 years,22.9
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,40 - 44 years,22.6
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,45 - 49 years,19.2
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,50 - 54 years,20.3
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,55 - 59 years,16
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,60 - 64 years,20.1
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,65 - 69 years,24.3
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,70 - 74 years,18.1
alcohol,Persons who have not drank in a month or longer,2023,Both sexes,75 years and over,21.5
alcohol,Persons who have not drank in a month or longer,2023,Male,All ages,17.7
alcohol,Persons who have not drank in a month or longer,2023,Male,15 - 19 years,14
alcohol,Persons who have not drank in a month or longer,2023,Male,20 - 24 years,11.8
alcohol,Persons who have not drank in a month or longer,2023,Male,25 - 29 years,14.8
alcohol,Persons who have not drank in a month or longer,2023,Male,30 - 34 years,19
alcohol,Persons who have not drank in a month or longer,2023,Male,35 - 39 years,17
alcohol,Persons who have not drank in a month or longer,2023,Male,40 - 44 years,20.1
alcohol,Persons who have not drank in a month or longer,2023,Male,45 - 49 years,19.4
alcohol,Persons who have not drank in a month or longer,2023,Male,50 - 54 years,16.4
alcohol,Persons who have not drank in a month or longer,2023,Male,55 - 59 years,18.2
alcohol,Persons who have not drank in a month or longer,2023,Male,60 - 64 years,20.1
alcohol,Persons who have not drank in a month or longer,2023,Male,65 - 69 years,23.4
alcohol,Persons who have not drank in a month or longer,2023,Male,70 - 74 years,18.2
alcohol,Persons who have not drank in a month or longer,2023,Male,75 years and over,19.9
alcohol,Persons who have not drank in a month or longer,2023,Female,All ages,22.3
alcohol,Persons who have not drank in a month or longer,2023,Female,15 - 19 years,16.3
alcohol,Persons who have not drank in a month or longer,2023,Female,20 - 24 years,22.2
alcohol,Persons who have not drank in a month or longer,2023,Female,25 - 29 years,23.3
alcohol,Persons who have not drank in a month or longer,2023,Female,30 - 34 years,24.5
alcohol,Persons who have not drank in a month or longer,2023,Female,35 - 39 years,28.4
alcohol,Persons who have not drank in a month or longer,2023,Female,40 - 44 years,25
alcohol,Persons who have not drank in a month or longer,2023,Female,45 - 49 years,19.1
alcohol,Persons who have not drank in a month or longer,2023,Female,50 - 54 years,24.2
alcohol,Persons who have not drank in a month or longer,2023,Female,55 - 59 years,13.9
alcohol,Persons who have not drank in a month or longer,2023,Female,60 - 64 years,20
alcohol,Persons who have not drank in a month or longer,2023,Female,65 - 69 years,25.1
alcohol,Persons who have not drank in a month or longer,2023,Female,70 - 74 years,17.9
alcohol,Persons who have not drank in a month or longer,2023,Female,75 years and over,22.7
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,All ages,19.3
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,15 - 19 years,9.4
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,20 - 24 years,17.9
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,25 - 29 years,18.8
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,30 - 34 years,22.6
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,35 - 39 years,24
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,40 - 44 years,18.5
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,45 - 49 years,20.2
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,50 - 54 years,17.5
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,55 - 59 years,17.8
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,60 - 64 years,18.4
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,65 - 69 years,18.7
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,70 - 74 years,18.9
alcohol,Persons who have not drank in a month or longer,2024,Both sexes,75 years and over,25.7
alcohol,Persons who have not drank in a month or longer,2024,Male,All ages,17.2
alcohol,Persons who have not drank in a month or longer,2024,Male,15 - 19 years,3.8
alcohol,Persons who have not drank in a month or longer,2024,Male,20 - 24 years,18.1
alcohol,Persons who have not drank in a month or longer,2024,Male,25 - 29 years,13.3
alcohol,Persons who have not drank in a month or longer,2024,Male,30 - 34 years,15.6
alcohol,Persons who have not drank in a month or longer,2024,Male,35 - 39 years,22.8
alcohol,Persons who have not drank in a month or longer,2024,Male,40 - 44 years,19.7
alcohol,Persons who have not drank in a month or longer,2024,Male,45 - 49 years,18.7
alcohol,Persons who have not drank in a month or longer,2024,Male,50 - 54 years,11.3
alcohol,Persons who have not drank in a month or longer,2024,Male,55 - 59 years,21.3
alcohol,Persons who have not drank in a month or longer,2024,Male,60 - 64 years,14.6
alcohol,Persons who have not drank in a month or longer,2024,Male,65 - 69 years,20.1
alcohol,Persons who have not drank in a month or longer,2024,Male,70 - 74 years,20
alcohol,Persons who have not drank in a month or longer,2024,Male,75 years and over,21.5
alcohol,Persons who have not drank in a month or longer,2024,Female,All ages,21.4
alcohol,Persons who have not drank in a month or longer,2024,Female,15 - 19 years,16.3
alcohol,Persons who have not drank in a month or longer,2024,Female,20 - 24 years,17.6
alcohol,Persons who have not drank in a month or longer,2024,Female,25 - 29 years,24
alcohol,Persons who have not drank in a month or longer,2024,Female,30 - 34 years,29
alcohol,Persons who have not drank in a month or longer,2024,Female,35 - 39 years,25
alcohol,Persons who have not drank in a month or longer,2024,Female,40 - 44 years,17.4
alcohol,Persons who have not drank in a month or longer,2024,Female,45 - 49 years,21.6
alcohol,Persons who have not drank in a month or longer,2024,Female,50 - 54 years,23.7
alcohol,Persons who have not drank in a month or longer,2024,Female,55 - 59 years,14.6
alcohol,Persons who have not drank in a month or longer,2024,Female,60 - 64 years,22.4
alcohol,Persons who have not drank in a month or longer,2024,Female,65 - 69 years,17.5
alcohol,Persons who have not drank in a month or longer,2024,Female,70 - 74 years,17.8
alcohol,Persons who have not drank in a month or longer,2024,Female,75 years and over,29.4
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,All ages,21.2
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,15 - 19 years,14.2
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,20 - 24 years,17.1
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,25 - 29 years,22.2
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,30 - 34 years,23
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,35 - 39 years,25.7
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,40 - 44 years,22.9
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,45 - 49 years,21.1
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,50 - 54 years,20.6
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,55 - 59 years,22.8
alcohol,Persons who have not drank in a month or longer,2025,Both sexes,60 - 64 years,20
